lga,elevation_above_sea_level,Australian_Statistical_Geography_2016_ID,lgaLabel
http://www.wikidata.org/entity/Q31063,234,SSC90001,Christmas Island
http://www.wikidata.org/entity/Q2906288,234,SSC10407,Blaxland
http://www.wikidata.org/entity/Q5147145,234,SSC10975,Collie
http://www.wikidata.org/entity/Q3179207,233,SSC12032,Jindera
http://www.wikidata.org/entity/Q5168624,233,SSC40308,Copley
http://www.wikidata.org/entity/Q6906456,233,SSC21724,Montrose
http://www.wikidata.org/entity/Q36687,236,2,Victoria
http://www.wikidata.org/entity/Q1107583,236,LGA21750,Colac Otway Shire
http://www.wikidata.org/entity/Q6920225,236,SSC40933,Mount Compass
http://www.wikidata.org/entity/Q6935744,236,SSC12838,Mundarlo
http://www.wikidata.org/entity/Q7581216,236,SSC13628,Springvale
http://www.wikidata.org/entity/Q14934969,237,SSC13154,Parkville
http://www.wikidata.org/entity/Q3699399,237,SSC50363,Cunderdin
http://www.wikidata.org/entity/Q5253103,237,SSC40357,Delamere
http://www.wikidata.org/entity/Q3714754,235,SSC50423,Dowerin
http://www.wikidata.org/entity/Q5365106,235,SSC60186,Ellendale
http://www.wikidata.org/entity/Q5579809,235,SSC21051,Golden Square
http://www.wikidata.org/entity/Q21896979,235,SSC40016,Altona
http://www.wikidata.org/entity/Q21893921,237,SSC50092,Bedfordale
http://www.wikidata.org/entity/Q929958,237,LGA50910,Shire of Brookton
http://www.wikidata.org/entity/Q601571,238,SSC60185,Elizabeth Town
http://www.wikidata.org/entity/Q626313,238,LGA20260,Rural City of Ararat
http://www.wikidata.org/entity/Q6920694,238,SSC21783,Mount Evelyn
http://www.wikidata.org/entity/Q7650012,238,SSC41397,Sutherlands
http://www.wikidata.org/entity/Q8034039,238,SSC51629,Wooroloo
http://www.wikidata.org/entity/Q791235,239,SSC20086,Avoca
http://www.wikidata.org/entity/Q1172763,239,SSC30820,Dauan Island
http://www.wikidata.org/entity/Q1592513,239,SSC21151,Heathcote
http://www.wikidata.org/entity/Q2733575,239,SSC11803,Gundagai
http://www.wikidata.org/entity/Q3773429,239,SSC50567,Goomalling
http://www.wikidata.org/entity/Q4713762,239,SSC50007,Aldersyde
http://www.wikidata.org/entity/Q4470034,240,SSC11022,Coolac
http://www.wikidata.org/entity/Q12061365,240,SSC21525,Long Gully
http://www.wikidata.org/entity/Q370320,241,SSC40988,Myponga
http://www.wikidata.org/entity/Q630336,241,SSC60147,Deloraine
http://www.wikidata.org/entity/Q1014561,241,SSC21607,Maryborough
http://www.wikidata.org/entity/Q3072580,241,SSC60199,Fingal
http://www.wikidata.org/entity/Q3133288,241,SSC11892,Henty
http://www.wikidata.org/entity/Q3336126,241,SSC12911,Narromine
http://www.wikidata.org/entity/Q770484,242,SSC10063,Appin
http://www.wikidata.org/entity/Q1066876,242,LGA36820,Tablelands Region
http://www.wikidata.org/entity/Q1104537,242,SSC10949,Cobar
http://www.wikidata.org/entity/Q2403511,242,SSC22323,St Arnaud
http://www.wikidata.org/entity/Q21900706,242,SSC60671,Tinderbox
http://www.wikidata.org/entity/Q21917249,242,SSC60032,Barrington
http://www.wikidata.org/entity/Q1573108,243,LGA58540,Shire of Victoria Plains
http://www.wikidata.org/entity/Q1926274,243,SSC33211,Wyandra
http://www.wikidata.org/entity/Q2107368,243,SSC11536,Forbes
http://www.wikidata.org/entity/Q3326036,243,SSC32019,Mount Morgan
http://www.wikidata.org/entity/Q21912178,243,SSC11765,Greenlands
http://www.wikidata.org/entity/Q134905,244,SSC31091,Fraser Island
http://www.wikidata.org/entity/Q5584124,244,SSC50569,Gooseberry Hill
http://www.wikidata.org/entity/Q7203879,244,SSC13228,Pleasant Hills
http://www.wikidata.org/entity/Q21900281,244,SSC32767,Tangorin
http://www.wikidata.org/entity/Q21907294,244,SSC60325,Legerwood
http://www.wikidata.org/entity/Q927683,246,LGA61610,City of Devonport
http://www.wikidata.org/entity/Q994539,246,SSC32725,Surat
http://www.wikidata.org/entity/Q7138436,246,SSC51194,Parkerville
http://www.wikidata.org/entity/Q7268840,246,SSC13290,Quandialla
http://www.wikidata.org/entity/Q21923156,246,SSC60471,Oldina
http://www.wikidata.org/entity/Q130624,247,SSC50613,Harvey
http://www.wikidata.org/entity/Q1897182,247,SSC33245,Yelarbon
http://www.wikidata.org/entity/Q2330128,247,SSC11025,Coolamon
http://www.wikidata.org/entity/Q4914381,247,SSC10369,Biniguy
http://www.wikidata.org/entity/Q5131207,247,SSC20569,Clematis
http://www.wikidata.org/entity/Q21905091,247,SSC13344,Reefton
http://www.wikidata.org/entity/Q21912637,247,SSC60170,Dunorlan
http://www.wikidata.org/entity/Q21959243,247,SSC40076,Barossa Goldfields
http://www.wikidata.org/entity/Q2520039,248,SSC31208,Goomeri
http://www.wikidata.org/entity/Q3512773,248,SSC13722,Table Top
http://www.wikidata.org/entity/Q4979048,251,SSC10618,Brungle
http://www.wikidata.org/entity/Q5618704,251,SSC11809,Gundy
http://www.wikidata.org/entity/Q7190398,251,SSC51223,Piawaning
http://www.wikidata.org/entity/Q991793,249,LGA51120,Shire of Bruce Rock
http://www.wikidata.org/entity/Q1752376,249,LGA55600,Shire of Moora
http://www.wikidata.org/entity/Q3926652,249,SSC51257,Quairading
http://www.wikidata.org/entity/Q929948,250,SSC50189,Brookton
http://www.wikidata.org/entity/Q1539297,250,LGA13800,City of Hawkesbury
http://www.wikidata.org/entity/Q3481151,250,SSC51330,Shackleton
http://www.wikidata.org/entity/Q1053740,251,LGA60810,Central Coast Council
http://www.wikidata.org/entity/Q1506748,251,LGA58050,City of Swan
http://www.wikidata.org/entity/Q3814382,254,SSC50741,Kellerberrin
http://www.wikidata.org/entity/Q7293404,254,SSC13317,Rannock
http://www.wikidata.org/entity/Q7405508,254,SSC51309,Salmon Gums
http://www.wikidata.org/entity/Q21905554,254,SSC60456,North Motton
http://www.wikidata.org/entity/Q21912252,254,SSC11783,Grogan
http://www.wikidata.org/entity/Q4117966,252,SSC40745,Laura
http://www.wikidata.org/entity/Q7576242,252,SSC51387,Spencers Brook
http://www.wikidata.org/entity/Q204511,254,LGA58260,Shire of Three Springs
http://www.wikidata.org/entity/Q2190456,254,SSC22343,Stawell
http://www.wikidata.org/entity/Q652814,253,SSC12585,Merriwa
http://www.wikidata.org/entity/Q807896,253,LGA30410,Barcaldine Region
http://www.wikidata.org/entity/Q5552378,253,SSC11605,Gerogery
http://www.wikidata.org/entity/Q6409811,253,SSC60301,Kimberley
http://www.wikidata.org/entity/Q652395,256,LGA24850,Shire of Mitchell
http://www.wikidata.org/entity/Q890557,256,SSC10442,Boggabri
http://www.wikidata.org/entity/Q2679736,256,SSC40660,Kapunda
http://www.wikidata.org/entity/Q3688745,256,LGA74660,West Arnhem Region
http://www.wikidata.org/entity/Q4939406,256,SSC50140,Bolgart
http://www.wikidata.org/entity/Q2431454,255,SSC10081,Ariah Park
http://www.wikidata.org/entity/Q4392566,255,SSC32421,Ravenswood
http://www.wikidata.org/entity/Q5767023,255,SSC50641,Hines Hill
http://www.wikidata.org/entity/Q14935059,255,SSC20071,Arthurs Seat
http://www.wikidata.org/entity/Q586786,257,SSC50249,Cape Range National Park
http://www.wikidata.org/entity/Q896081,257,LGA50770,Shire of Boyup Brook
http://www.wikidata.org/entity/Q1573346,257,LGA57350,Shire of Quairading
http://www.wikidata.org/entity/Q3197432,257,SSC50762,Kirup
http://www.wikidata.org/entity/Q3990873,257,SSC51438,Three Springs
http://www.wikidata.org/entity/Q4302346,257,SSC31929,Moranbah
http://www.wikidata.org/entity/Q1165763,258,LGA52660,Shire of Dardanup
http://www.wikidata.org/entity/Q3650771,258,SSC50233,Calingiri
http://www.wikidata.org/entity/Q3696492,258,SSC50351,Cranbrook
http://www.wikidata.org/entity/Q6389112,258,SSC12097,Kenebri
http://www.wikidata.org/entity/Q21907390,259,SSC12323,Lillian Rock
http://www.wikidata.org/entity/Q967129,260,SSC10438,Bogan Gate
http://www.wikidata.org/entity/Q1069375,260,LGA35760,North Burnett Region
http://www.wikidata.org/entity/Q2277715,260,SSC60593,Sheffield
http://www.wikidata.org/entity/Q7093305,260,SSC41065,One Tree Hill
http://www.wikidata.org/entity/Q21893212,260,SSC50449,East Beverley
http://www.wikidata.org/entity/Q2393202,261,SSC41406,Tanunda
http://www.wikidata.org/entity/Q3772642,261,SSC50562,Gnowangerup
http://www.wikidata.org/entity/Q6898457,261,SSC21715,Monbulk
http://www.wikidata.org/entity/Q1481584,264,LGA53640,Shire of Gnowangerup
http://www.wikidata.org/entity/Q516122,263,SSC60628,St Marys
http://www.wikidata.org/entity/Q1573300,263,LGA58190,Shire of Tammin
http://www.wikidata.org/entity/Q2094463,263,LGA57700,Shire of Serpentine-Jarrahdale
http://www.wikidata.org/entity/Q5296983,263,SSC50420,Doodlakine
http://www.wikidata.org/entity/Q14218357,263,SSC11920,Holbrook
http://www.wikidata.org/entity/Q1100620,262,SSC30626,Clermont
http://www.wikidata.org/entity/Q1640443,262,SSC14256,West Wyalong
http://www.wikidata.org/entity/Q6362529,262,SSC21285,Kangaroo Flat
http://www.wikidata.org/entity/Q6388973,262,SSC50743,Kendenup
http://www.wikidata.org/entity/Q6851886,262,SSC50939,Miling
http://www.wikidata.org/entity/Q7269215,262,SSC22122,Quarry Hill
http://www.wikidata.org/entity/Q21882415,262,SSC51531,Watheroo
http://www.wikidata.org/entity/Q21904916,264,SSC32423,Rawbelle
http://www.wikidata.org/entity/Q1517703,265,LGA16200,Parkes Shire
http://www.wikidata.org/entity/Q1529979,265,LGA70420,Barkly Region
http://www.wikidata.org/entity/Q4923618,265,SSC40117,Blackwood
http://www.wikidata.org/entity/Q5318080,265,SSC50445,Dwellingup
http://www.wikidata.org/entity/Q644951,266,LGA52240,Shire of Cranbrook
http://www.wikidata.org/entity/Q6519567,266,SSC40751,Leigh Creek
http://www.wikidata.org/entity/Q7801087,266,SSC32853,Tieri
http://www.wikidata.org/entity/Q2418420,268,SSC20040,Amphitheatre
http://www.wikidata.org/entity/Q5546960,268,SSC40477,Georgetown
http://www.wikidata.org/entity/Q21898178,268,SSC60696,Underwood
http://www.wikidata.org/entity/Q851696,267,LGA50560,Shire of Beverley
http://www.wikidata.org/entity/Q1043884,267,LGA51470,Shire of Carnamah
http://www.wikidata.org/entity/Q1277976,267,LGA53220,Shire of East Pilbara
http://www.wikidata.org/entity/Q21888808,267,SSC50785,Kulikup
http://www.wikidata.org/entity/Q21897170,269,SSC50027,Arrino
http://www.wikidata.org/entity/Q21898490,269,SSC33007,Walterhall
http://www.wikidata.org/entity/Q546338,270,SSC51597,Williams
http://www.wikidata.org/entity/Q385907,269,SSC20455,Campbells Creek
http://www.wikidata.org/entity/Q613414,269,LGA13340,Greater Hume Shire
http://www.wikidata.org/entity/Q807895,269,SSC30154,Barcaldine
http://www.wikidata.org/entity/Q1544752,269,SSC40530,Greenock
http://www.wikidata.org/entity/Q2119343,269,SSC13279,Putty
http://www.wikidata.org/entity/Q2929693,269,SSC11709,Gooloogong
http://www.wikidata.org/entity/Q3980582,269,SSC51419,Tambellup
http://www.wikidata.org/entity/Q6924444,269,SSC12798,Mount View
http://www.wikidata.org/entity/Q5998717,273,SSC11972,Illabo
http://www.wikidata.org/entity/Q6390914,270,SSC21318,Kennington
http://www.wikidata.org/entity/Q21886883,270,SSC51052,Muradup
http://www.wikidata.org/entity/Q1562649,271,SSC40688,Kimba
http://www.wikidata.org/entity/Q21914680,271,SSC10583,Brocklehurst
http://www.wikidata.org/entity/Q1279553,273,LGA44340,Mitcham
http://www.wikidata.org/entity/Q1554825,273,SSC11812,Gunnedah
http://www.wikidata.org/entity/Q1749300,273,SSC50265,Carnamah
http://www.wikidata.org/entity/Q2117237,273,SSC11646,Glen Davis
http://www.wikidata.org/entity/Q3690043,272,SSC50334,Coorow
http://www.wikidata.org/entity/Q21886371,272,SSC40872,Miltalie
http://www.wikidata.org/entity/Q3059648,274,SSC11454,Eugowra
http://www.wikidata.org/entity/Q3862840,274,SSC50983,Morawa
http://www.wikidata.org/entity/Q6312507,274,SSC12047,Junee Reefs
http://www.wikidata.org/entity/Q14935712,274,SSC40561,Harrogate
http://www.wikidata.org/entity/Q706105,275,SSC11296,Dubbo
http://www.wikidata.org/entity/Q1593316,275,LGA34570,Aboriginal Shire of Lockhart River
http://www.wikidata.org/entity/Q3433521,275,SSC41250,Riverton
http://www.wikidata.org/entity/Q7236150,275,SSC22103,Powelltown
http://www.wikidata.org/entity/Q19872283,275,SSC60112,Chudleigh
http://www.wikidata.org/entity/Q21892480,275,SSC50354,Crossman
http://www.wikidata.org/entity/Q21918385,275,SSC10360,Bimbi
http://www.wikidata.org/entity/Q820638,277,LGA17350,Temora Shire
http://www.wikidata.org/entity/Q1025607,277,SSC13966,Tumut
http://www.wikidata.org/entity/Q1062764,276,LGA51610,Shire of Chapman Valley
http://www.wikidata.org/entity/Q3285768,276,SSC12470,Mangoplah
http://www.wikidata.org/entity/Q3645495,276,SSC50196,Bruce Rock
http://www.wikidata.org/entity/Q7967279,276,SSC33011,Wandoan
http://www.wikidata.org/entity/Q4850951,277,SSC50056,Balingup
http://www.wikidata.org/entity/Q21886820,277,SSC51039,Mullewa
http://www.wikidata.org/entity/Q21892641,277,SSC50382,Dangin
http://www.wikidata.org/entity/Q21894509,277,SSC50158,Boscabel
http://www.wikidata.org/entity/Q21901051,277,SSC13967,Tumut Plains
http://www.wikidata.org/entity/Q21913451,277,SSC11169,Curlewis
http://www.wikidata.org/entity/Q895093,279,LGA30900,Shire of Boulia
http://www.wikidata.org/entity/Q247442,280,SSC50398,Deanmill
http://www.wikidata.org/entity/Q734725,280,SSC50767,Kondinin
http://www.wikidata.org/entity/Q1166245,280,SSC50387,Darkan
http://www.wikidata.org/entity/Q2469930,280,SSC41242,Rhynie
http://www.wikidata.org/entity/Q740289,278,LGA32450,Shire of Cloncurry
http://www.wikidata.org/entity/Q1391691,278,SSC41049,Nuriootpa
http://www.wikidata.org/entity/Q5685024,278,SSC11872,Hawkesbury Heights
http://www.wikidata.org/entity/Q5150590,279,SSC10989,Combaning
http://www.wikidata.org/entity/Q3513927,280,SSC13727,Tahmoor
http://www.wikidata.org/entity/Q3870428,280,SSC51078,Narembeen
http://www.wikidata.org/entity/Q7127476,280,SSC51183,Palgarup
http://www.wikidata.org/entity/Q3716217,283,SSC50436,Dumbleyung
http://www.wikidata.org/entity/Q6450502,283,SSC50799,Kwolyin
http://www.wikidata.org/entity/Q7738509,283,SSC32821,The Gums
http://www.wikidata.org/entity/Q8050828,283,SSC51663,Yealering
http://www.wikidata.org/entity/Q21888249,283,SSC50690,Jilakin
http://www.wikidata.org/entity/Q260317,281,SSC20513,Castlemaine
http://www.wikidata.org/entity/Q967010,281,LGA43220,District Council of Kimba
http://www.wikidata.org/entity/Q1742110,281,LGA63610,Kingborough Council
http://www.wikidata.org/entity/Q2087588,281,SSC21187,Hoddles Creek
http://www.wikidata.org/entity/Q5187976,281,SSC11125,Croppa Creek
http://www.wikidata.org/entity/Q7334832,281,SSC60549,Ringarooma
http://www.wikidata.org/entity/Q21904681,281,SSC13267,Pucawan
http://www.wikidata.org/entity/Q2581297,285,SSC41588,Williamstown
http://www.wikidata.org/entity/Q2126329,283,SSC22090,Porepunkah
http://www.wikidata.org/entity/Q5046505,282,SSC10832,Carroll
http://www.wikidata.org/entity/Q6921140,282,SSC51006,Mount Helena
http://www.wikidata.org/entity/Q959069,286,SSC51615,Wongan Hills
http://www.wikidata.org/entity/Q1573339,286,LGA58400,Shire of Trayning
http://www.wikidata.org/entity/Q1641887,286,LGA54340,Shire of Katanning
http://www.wikidata.org/entity/Q3216458,286,SSC50810,Lake Grace
http://www.wikidata.org/entity/Q1016823,284,SSC51117,Norseman
http://www.wikidata.org/entity/Q2865321,284,SSC50030,Arthur River
http://www.wikidata.org/entity/Q3150944,284,SSC31408,Inglewood
http://www.wikidata.org/entity/Q679568,287,SSC51256,Purnululu National Park
http://www.wikidata.org/entity/Q844442,287,SSC21119,Halls Gap
http://www.wikidata.org/entity/Q880676,287,SSC30272,Blackall
http://www.wikidata.org/entity/Q1016256,287,SSC11619,Gilgandra
http://www.wikidata.org/entity/Q1065025,287,LGA36580,Somerset Region
http://www.wikidata.org/entity/Q1129901,287,LGA52030,Shire of Coorow
http://www.wikidata.org/entity/Q1890499,287,SSC50882,Manjimup
http://www.wikidata.org/entity/Q5597908,287,SSC11742,Gravesend
http://www.wikidata.org/entity/Q7157823,287,SSC13166,Peak Hill
http://www.wikidata.org/entity/Q7572962,287,SSC41345,Spalding
http://www.wikidata.org/entity/Q21887235,284,SSC51107,Nippering
http://www.wikidata.org/entity/Q6749131,288,SSC12472,Mangrove Mountain
http://www.wikidata.org/entity/Q8039249,285,SSC51634,Wundowie
http://www.wikidata.org/entity/Q21884339,288,SSC51231,Pingaring
http://www.wikidata.org/entity/Q21888194,288,SSC50681,Jardee
http://www.wikidata.org/entity/Q1573541,288,LGA58890,Shire of West Arthur
http://www.wikidata.org/entity/Q7093831,291,SSC51170,Ongerup
http://www.wikidata.org/entity/Q7700832,291,SSC51431,Tenterden
http://www.wikidata.org/entity/Q1261226,290,LGA56090,Shire of Mundaring
http://www.wikidata.org/entity/Q1738237,290,LGA54410,Shire of Kellerberrin
http://www.wikidata.org/entity/Q21888945,290,SSC50825,Latham
http://www.wikidata.org/entity/Q21898860,290,SSC33076,Westcourt
http://www.wikidata.org/entity/Q1943376,293,SSC60404,Mole Creek
http://www.wikidata.org/entity/Q1693905,294,SSC51099,Newdegate
http://www.wikidata.org/entity/Q3998047,294,SSC51453,Trayning
http://www.wikidata.org/entity/Q4018096,294,SSC51503,Wandering
http://www.wikidata.org/entity/Q5606470,294,SSC11773,Gregadoo
http://www.wikidata.org/entity/Q753112,292,LGA12950,Gilgandra Shire
http://www.wikidata.org/entity/Q3644455,295,SSC51045,Mundaring
http://www.wikidata.org/entity/Q3694527,295,SSC50339,Corrigin
http://www.wikidata.org/entity/Q4879654,292,SSC50094,Beechina
http://www.wikidata.org/entity/Q6869215,292,SSC12641,Minore
http://www.wikidata.org/entity/Q21910354,292,SSC12121,Kickabil
http://www.wikidata.org/entity/Q3879461,296,SSC51158,Nungarin
http://www.wikidata.org/entity/Q5447407,296,SSC11514,Fifield
http://www.wikidata.org/entity/Q21884346,293,SSC51233,Pingrup
http://www.wikidata.org/entity/Q21888726,293,SSC50768,Kondut
http://www.wikidata.org/entity/Q21885797,294,SSC51364,South Kumminin
http://www.wikidata.org/entity/Q985421,297,SSC51232,Pingelly
http://www.wikidata.org/entity/Q999473,297,SSC13784,Temora
http://www.wikidata.org/entity/Q910265,296,LGA41830,Flinders Ranges Council
http://www.wikidata.org/entity/Q990639,296,LGA51080,Shire of Broomehill-Tambellup
http://www.wikidata.org/entity/Q1338860,296,LGA22490,Golden Plains Shire
http://www.wikidata.org/entity/Q6304885,297,SSC12044,Jugiong
http://www.wikidata.org/entity/Q6722912,297,SSC40791,Macclesfield
http://www.wikidata.org/entity/Q656048,299,SSC30586,Charleville
http://www.wikidata.org/entity/Q2063327,299,SSC32487,Roma
http://www.wikidata.org/entity/Q5096621,299,SSC50289,Chidlow
http://www.wikidata.org/entity/Q182262,298,SSC31123,Georgetown
http://www.wikidata.org/entity/Q984138,298,SSC41220,Quorn
http://www.wikidata.org/entity/Q1030926,298,SSC12438,Macquarie Pass National Park
http://www.wikidata.org/entity/Q1342501,298,LGA58610,Shire of Wagin
http://www.wikidata.org/entity/Q3506588,298,SSC22401,Swifts Creek
http://www.wikidata.org/entity/Q5192534,298,SSC40329,Cudlee Creek
http://www.wikidata.org/entity/Q7192700,298,SSC51229,Piesseville
http://www.wikidata.org/entity/Q21906203,299,SSC12685,Montefiores
http://www.wikidata.org/entity/Q21915635,300,SSC10822,Carool
http://www.wikidata.org/entity/Q1158105,300,LGA52520,Shire of Dalwallinu
http://www.wikidata.org/entity/Q1950380,300,SSC50994,Mount Barker
http://www.wikidata.org/entity/Q180858,301,SSC12046,Junee
http://www.wikidata.org/entity/Q657741,301,LGA25430,Shire of Mount Alexander
http://www.wikidata.org/entity/Q21888268,301,SSC50693,Jingalup
http://www.wikidata.org/entity/Q863749,302,SSC10365,Bingara
http://www.wikidata.org/entity/Q1138239,302,SSC11099,Cowra
http://www.wikidata.org/entity/Q6372496,302,SSC50721,Karlgarin
http://www.wikidata.org/entity/Q21906877,302,SSC60441,Natone
http://www.wikidata.org/entity/Q2539195,303,SSC51487,Wagin
http://www.wikidata.org/entity/Q6787277,303,SSC60381,Mathinna
http://www.wikidata.org/entity/Q7158474,303,SSC13172,Peats Ridge
http://www.wikidata.org/entity/Q984152,305,SSC50765,Kojonup
http://www.wikidata.org/entity/Q21890049,305,SSC50632,Highbury
http://www.wikidata.org/entity/Q21905403,305,SSC60452,Nook
http://www.wikidata.org/entity/Q21910747,305,SSC11456,Eumungerie
http://www.wikidata.org/entity/Q21914604,305,SSC10566,Bribbaree
http://www.wikidata.org/entity/Q753512,305,LGA12750,Eurobodalla Shire
http://www.wikidata.org/entity/Q612302,304,LGA52870,Shire of Donnybrook-Balingup
http://www.wikidata.org/entity/Q985273,304,SSC30606,Chinchilla
http://www.wikidata.org/entity/Q1573579,304,LGA59310,Shire of Wongan-Ballidu
http://www.wikidata.org/entity/Q2164011,304,SSC10796,Canowindra
http://www.wikidata.org/entity/Q2728707,304,SSC14221,Wellington
http://www.wikidata.org/entity/Q6772794,304,SSC12503,Marrar
http://www.wikidata.org/entity/Q7824073,304,SSC22524,Toolern Vale
http://www.wikidata.org/entity/Q6373340,306,SSC50726,Karragullen
http://www.wikidata.org/entity/Q820368,307,LGA15650,Muswellbrook Shire
http://www.wikidata.org/entity/Q1854746,307,LGA56460,Shire of Narrogin
http://www.wikidata.org/entity/Q3816439,307,SSC50777,Koorda
http://www.wikidata.org/entity/Q12062160,307,SSC12820,Mullaley
http://www.wikidata.org/entity/Q21881444,307,SSC41679,Yunta
http://www.wikidata.org/entity/Q812028,306,LGA20830,Shire of Baw Baw
http://www.wikidata.org/entity/Q1273700,306,LGA59330,Shire of Wyalkatchem
http://www.wikidata.org/entity/Q1478179,308,LGA23350,Shire of Indigo
http://www.wikidata.org/entity/Q7190803,308,SSC51225,Pickering Brook
http://www.wikidata.org/entity/Q7428754,308,SSC51317,Sawyers Valley
http://www.wikidata.org/entity/Q21909372,308,SSC11931,Homeleigh
http://www.wikidata.org/entity/Q21911720,308,SSC11626,Gilmore
http://www.wikidata.org/entity/Q606256,311,LGA50210,City of Armadale
http://www.wikidata.org/entity/Q984146,311,SSC50736,Katanning
http://www.wikidata.org/entity/Q1066830,311,LGA35300,City of Mount Isa
http://www.wikidata.org/entity/Q2593106,311,SSC51619,Woodanilling
http://www.wikidata.org/entity/Q3980642,311,SSC51420,Tammin
http://www.wikidata.org/entity/Q4523769,311,SSC10328,Bethungra
http://www.wikidata.org/entity/Q4840818,311,SSC50045,Badgebup
http://www.wikidata.org/entity/Q4881870,311,SSC40088,Belair
http://www.wikidata.org/entity/Q2980390,309,SSC20577,Clunes
http://www.wikidata.org/entity/Q3817334,309,SSC50786,Kulin
http://www.wikidata.org/entity/Q4829362,309,SSC20090,Avonsleigh
http://www.wikidata.org/entity/Q1538545,310,LGA44830,District Council of Mount Remarkable
http://www.wikidata.org/entity/Q1854706,310,LGA57000,Shire of Perenjori
http://www.wikidata.org/entity/Q21897790,310,SSC33256,Yuleba
http://www.wikidata.org/entity/Q115591,312,SSC51396,Stirling Range National Park
http://www.wikidata.org/entity/Q925757,312,LGA11250,City of Broken Hill
http://www.wikidata.org/entity/Q1066815,312,LGA37310,Western Downs Region
http://www.wikidata.org/entity/Q1253062,312,LGA52940,Shire of Dowerin
http://www.wikidata.org/entity/Q578323,313,LGA55670,Shire of Morawa
http://www.wikidata.org/entity/Q2093082,313,LGA58470,Shire of Upper Gascoyne
http://www.wikidata.org/entity/Q4819231,313,SSC40050,Auburn
http://www.wikidata.org/entity/Q21910271,313,SSC12091,Kelvin
http://www.wikidata.org/entity/Q1573730,312,LGA56370,Shire of Narembeen
http://www.wikidata.org/entity/Q3104688,312,SSC11608,Geurie
http://www.wikidata.org/entity/Q7618272,312,SSC41374,Stockwell
http://www.wikidata.org/entity/Q1538176,314,LGA44550,Mount Barker District Council
http://www.wikidata.org/entity/Q1573101,314,LGA54620,Shire of Kondinin
http://www.wikidata.org/entity/Q1953616,314,LGA56160,Shire of Murchison
http://www.wikidata.org/entity/Q2049422,314,SSC11952,Humula
http://www.wikidata.org/entity/Q3866975,314,SSC51034,Mukinbudin
http://www.wikidata.org/entity/Q270734,315,SSC10592,Broken Hill
http://www.wikidata.org/entity/Q7071168,315,SSC13047,Nymagee
http://www.wikidata.org/entity/Q14934926,315,SSC12848,Murga
http://www.wikidata.org/entity/Q14935750,316,SSC40986,Mylor
http://www.wikidata.org/entity/Q240092,318,SSC50928,Merredin
http://www.wikidata.org/entity/Q1573179,318,LGA59100,Shire of Wickepin
http://www.wikidata.org/entity/Q2595446,318,SSC11053,Cootamundra
http://www.wikidata.org/entity/Q3571393,318,SSC51645,Yalgoo
http://www.wikidata.org/entity/Q522810,317,SSC32100,Murgon
http://www.wikidata.org/entity/Q881483,317,LGA10800,Bland Shire
http://www.wikidata.org/entity/Q915640,319,SSC20334,Bright
http://www.wikidata.org/entity/Q1020266,319,UCL314008,Charters Towers
http://www.wikidata.org/entity/Q3935212,319,SSC60054,Blackwood Creek
http://www.wikidata.org/entity/Q5684950,319,SSC40566,Hawker
http://www.wikidata.org/entity/Q7963265,319,SSC33001,Wallumbilla
http://www.wikidata.org/entity/Q753419,319,LGA14300,Junee Shire
http://www.wikidata.org/entity/Q954693,320,SSC33148,Wondai
http://www.wikidata.org/entity/Q3576627,320,SSC50754,Wunaamin Miliwundi Ranges
http://www.wikidata.org/entity/Q21899053,320,SSC33102,Wieambilla
http://www.wikidata.org/entity/Q3286541,321,SSC21588,Mansfield
http://www.wikidata.org/entity/Q3461109,321,SSC41273,Saddleworth
http://www.wikidata.org/entity/Q5370390,321,SSC20862,Emerald
http://www.wikidata.org/entity/Q21888800,321,SSC50784,Kukerin
http://www.wikidata.org/entity/Q605513,324,SSC13151,Parkes
http://www.wikidata.org/entity/Q815564,324,SSC20187,Belgrave
http://www.wikidata.org/entity/Q1377673,324,SSC50660,Hyden
http://www.wikidata.org/entity/Q1010639,322,SSC40923,Mount Barker
http://www.wikidata.org/entity/Q1573309,322,LGA58330,Shire of Toodyay
http://www.wikidata.org/entity/Q1778908,322,LGA54550,Shire of Kojonup
http://www.wikidata.org/entity/Q3177439,322,SSC50688,Jerramungup
http://www.wikidata.org/entity/Q5530582,322,SSC20972,Gembrook
http://www.wikidata.org/entity/Q6649111,322,SSC12350,Little Billabong
http://www.wikidata.org/entity/Q626295,325,SSC20052,Ararat
http://www.wikidata.org/entity/Q1740535,325,SSC12111,Khancoban
http://www.wikidata.org/entity/Q2741242,323,SSC60545,Riana
http://www.wikidata.org/entity/Q2998001,323,SSC20644,Corryong
http://www.wikidata.org/entity/Q6803671,323,SSC60387,Meander
http://www.wikidata.org/entity/Q21887113,323,SSC51090,Neendaling
http://www.wikidata.org/entity/Q3879964,325,SSC51161,Nyabing
http://www.wikidata.org/entity/Q3899776,325,SSC51215,Perenjori
http://www.wikidata.org/entity/Q4903676,325,SSC50118,Bickley
http://www.wikidata.org/entity/Q6890734,325,SSC12665,Mogriguy
http://www.wikidata.org/entity/Q7963153,325,SSC51494,Walliston
http://www.wikidata.org/entity/Q21888889,328,SSC50804,Lake Brown
http://www.wikidata.org/entity/Q3235,326,7,Northern Territory
http://www.wikidata.org/entity/Q386450,326,LGA74550,Victoria Daly Region
http://www.wikidata.org/entity/Q6756924,326,SSC50890,Marchagee
